,entity,number,gender
2490,Азійсько-Тихоокеанське економічне співробітництво,Sing,Neut
2491,Інститут економічних справ,Sing,Masc
2492,Федерація кіберспорту України,Sing,Fem
2493,Міністерство державної безпеки ПМР,Sing,Neut
2494,Гільдія художників з костюмів,Sing,Fem
2495,Міжнародна федерація вексилологічних асоціацій,Sing,Fem
2496,Узвышша,Sing,Fem
2497,Геологічна служба США,Sing,Fem
2498,Міграційне управління Швеції,Sing,Neut
2499,Томхей Тмімім,Sing,Masc
2500,FIDIC (Міжнародна федерація інженерів-консультантів),,
2501,Нідерландська королівська академія наук,Sing,Fem
2502,Прокуратура Автономної Республіки Крим та міста Севастополя,Sing,Fem
2503,Ірландська мовна рада,Sing,Fem
2504,Товариство білоруського шкільництва,Sing,Neut
2505,Папська комісія у справах держави-міста Ватикан,Sing,Fem
2506,Інститут національної пам'яті (Польща),Sing,Masc
2507,Федерація міжнародного бенді,Sing,Fem
2508,Європейська федерація мініфутболу,Sing,Fem
2509,Федерація дзюдо України,Sing,Fem
2510,Освітня асамблея,Sing,Fem
2511,Міністерство фінансів СРСР,Sing,Neut
2512,Військова служба безпеки та розвідки,Sing,Fem
2513,Парламентарна програма Україна-Канада,Sing,Fem
2514,Карітас України,Sing,Masc
2515,Міністерство захисту довкілля та природних ресурсів України,Sing,Neut
2516,Національне управління архівів та документації,Sing,Neut
2517,Солідарність (профспілка),Sing,Fem
2518,Міжнародний демократичний союз,Sing,Masc
2519,Товариство з промислової та прикладної математики,Sing,Neut
2520,Міністерство внутрішніх справ Федерації Боснії і Герцеговини,Sing,Neut
2521,Польське ревматологічне товариство,Sing,Neut
2522,United24,,
2523,Міжнародний альянс інтелектуальної власності,Sing,Masc
2524,Директорія Підкарпатської Русі,Sing,Fem
2525,Європейська асоціація із забезпечення якості вищої освіти,Sing,Fem
2526,Норвезьке товариство охорони природи,Sing,Neut
2527,"Академія наукової фантастики, фентезі та фільмів жахів",Sing,Fem
2528,Союз поляків «Білий Орел»,Sing,Masc
2529,Господарський суд Кіровоградської області,Sing,Masc
2530,Київська асоціація військових аташе,,
2531,Європейський союз споживачів пива,Sing,Masc
2532,Німецьке науково-дослідницьке співтовариство,Sing,Neut
2533,Productores de Música de España,,
2534,Польське медичне товариство,Sing,Neut
2535,Вільне козацтво,Sing,Neut
